Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [190]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [213]
[211]    0.0    0.00    0.00       2         int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [211]
                0.00    0.00       2/2           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [191]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [193]
[212]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > >&) [212]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >* std::uninitialized_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [210]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [201]
[213]    0.0    0.00    0.00       2         int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [213]
                0.00    0.00       2/2           int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [211]
-----------------------------------------------
                0.00    0.00       2/2           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [192]
[214]    0.0    0.00    0.00       2         int** std::copy<int**, int**>(int**, int**, int**) [214]
                0.00    0.00       4/4           int** std::__miter_base<int**>(int**) [157]
                0.00    0.00       2/2           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [205]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [191]
[215]    0.0    0.00    0.00       2         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [215]
                0.00    0.00       2/2           std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [209]
                0.00    0.00       2/2           std::__size_to_integer(unsigned long) [208]
                0.00    0.00       2/2           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [203]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [203]
[216]    0.0    0.00    0.00       2         void std::__fill_a<int*, int>(int*, int*, int const&) [216]
                0.00    0.00       2/2           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [217]
-----------------------------------------------
                0.00    0.00       2/2           void std::__fill_a<int*, int>(int*, int*, int const&) [216]
[217]    0.0    0.00    0.00       2         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [217]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z9fillOrderRK5GraphiRSt6vectorIbSaIbEERSt5dequeIiSaIiEE [250]
[218]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [218]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[219]    0.0    0.00    0.00       1         printSCCs(Graph const&) [219]
                0.00    0.00    2000/13972       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [20]
                0.00    0.00    2000/11972       std::_Bit_reference::operator bool() const [21]
                0.00    0.00    1018/1018        std::operator!=(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [84]
                0.00    0.00    1001/1001        std::deque<int, std::allocator<int> >::empty() const [85]
                0.00    0.00    1000/1000        std::deque<int, std::allocator<int> >::back() [90]
                0.00    0.00    1000/1000        std::deque<int, std::allocator<int> >::pop_back() [91]
                0.00    0.00    1000/2000        std::_Deque_iterator<int, int&, int*>::operator*() const [77]
                0.00    0.00    1000/1000        std::_Deque_iterator<int, int&, int*>::operator++() [88]
                0.00    0.00      19/19          std::deque<int, std::allocator<int> >::deque() [125]
                0.00    0.00      19/19          std::deque<int, std::allocator<int> >::~deque() [126]
                0.00    0.00      18/18          dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [127]
                0.00    0.00      18/37          std::deque<int, std::allocator<int> >::begin() [102]
                0.00    0.00      18/1037        std::deque<int, std::allocator<int> >::end() [82]
                0.00    0.00       7/7           fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [143]
                0.00    0.00       1/2002001     Graph::getNumVertices() const [9]
                0.00    0.00       1/1           std::allocator<bool>::allocator() [228]
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [229]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [244]
                0.00    0.00       1/1           Graph::transposeGraph() const [226]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::end() [243]
                0.00    0.00       1/13973       std::vector<bool, std::allocator<bool> >::begin() [15]
                0.00    0.00       1/1           void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [247]
                0.00    0.00       1/2           Graph::~Graph() [167]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [245]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::allocator() [228]
[220]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::new_allocator() [220]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [229]
[221]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::~new_allocator() [221]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [239]
[222]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [222]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [240]
[223]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [223]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [227]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [231]
[224]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [224]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [230]
[225]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [225]
-----------------------------------------------
                0.00    0.00       1/1           printSCCs(Graph const&) [219]
[226]    0.0    0.00    0.00       1         Graph::transposeGraph() const [226]
                0.00    0.00 1000000/1002000     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const [10]
                0.00    0.00 1000000/3000000     std::vector<int, std::allocator<int> >::operator[](unsigned long) const [8]
                0.00    0.00    4986/9986        Graph::addEdge(int, int) [22]
                0.00    0.00       1/2           Graph::Graph(int) [166]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [223]
[227]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [227]
-----------------------------------------------
                0.00    0.00       1/1           printSCCs(Graph const&) [219]
[228]    0.0    0.00    0.00       1         std::allocator<bool>::allocator() [228]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<bool>::new_allocator() [220]
-----------------------------------------------
                0.00    0.00       1/1           printSCCs(Graph const&) [219]
[229]    0.0    0.00    0.00       1         std::allocator<bool>::~allocator() [229]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<bool>::~new_allocator() [221]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [237]
[230]    0.0    0.00    0.00       1         std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [230]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [225]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [233]
[231]    0.0    0.00    0.00       1         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [231]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [224]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [241]
[232]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [232]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [187]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [240]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [237]
[233]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [233]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [231]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [186]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [238]
[234]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [234]
                0.00    0.00       1/2           std::allocator<unsigned long>::~allocator() [178]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [238]
[235]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [235]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [174]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [236]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [239]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [235]
[236]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [236]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [186]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [244]
[237]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [237]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [230]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [233]
                0.00    0.00       1/2           std::allocator<unsigned long>::~allocator() [178]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [245]
[238]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [238]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [235]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [234]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [235]
[239]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [239]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [222]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [232]
[240]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [240]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [223]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [244]
[241]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [241]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [232]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [187]
                0.00    0.00       1/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [165]
                0.00    0.00       1/13974       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [12]
                0.00    0.00       1/13973       std::operator+(std::_Bit_iterator const&, long) [16]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [244]
[242]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [242]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [174]
-----------------------------------------------
                0.00    0.00       1/1           printSCCs(Graph const&) [219]
[243]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::end() [243]
-----------------------------------------------
                0.00    0.00       1/1           printSCCs(Graph const&) [219]
[244]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [244]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [237]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [241]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [242]
-----------------------------------------------
                0.00    0.00       1/1           printSCCs(Graph const&) [219]
[245]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::~vector() [245]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [238]
-----------------------------------------------
                0.00    0.00       1/1           std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [249]
[246]    0.0    0.00    0.00       1         std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool) [246]
-----------------------------------------------
                0.00    0.00       1/1           printSCCs(Graph const&) [219]
[247]    0.0    0.00    0.00       1         void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [247]
                0.00    0.00       1/1           void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [248]
-----------------------------------------------
                0.00    0.00       1/1           void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [247]
[248]    0.0    0.00    0.00       1         void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [248]
                0.00    0.00       1/1           std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [249]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [248]
[249]    0.0    0.00    0.00       1         std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [249]
                0.00    0.00       1/1           std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool) [246]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [127] dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [119] std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [125] std::deque<int, std::allocator<int> >::deque()
 [218] __static_initialization_and_destruction_0(int, int) [103] std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [126] std::deque<int, std::allocator<int> >::~deque()
 [143] fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [120] std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [156] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&)
 [219] printSCCs(Graph const&) [112] std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [193] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&)
  [22] Graph::addEdge(int, int) [121] std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [194] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end()
 [166] Graph::Graph(int)     [104] std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [195] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin()
 [167] Graph::~Graph()        [83] std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [196] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::resize(unsigned long, std::vector<int, std::allocator<int> > const&)
 [106] __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [122] std::_Deque_base<int, std::allocator<int> >::_Deque_base() [197] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector()
 [107] __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [123] std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [198] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector()
  [96] __gnu_cxx::new_allocator<int*>::new_allocator() [179] int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [23] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long)
  [97] __gnu_cxx::new_allocator<int*>::~new_allocator() [60] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [241] std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long)
 [168] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [151] void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [242] std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool)
 [169] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [43] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [243] std::vector<bool, std::allocator<bool> >::end()
 [170] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [180] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [15] std::vector<bool, std::allocator<bool> >::begin()
 [171] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [181] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [244] std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&)
 [220] __gnu_cxx::new_allocator<bool>::new_allocator() [182] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [245] std::vector<bool, std::allocator<bool> >::~vector()
 [221] __gnu_cxx::new_allocator<bool>::~new_allocator() [152] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [20] std::vector<bool, std::allocator<bool> >::operator[](unsigned long)
  [38] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [183] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [199] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  [86] void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [137] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [200] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
  [39] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [184] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [201] std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&)
  [75] void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [185] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [202] std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&)
 [108] __gnu_cxx::new_allocator<int>::new_allocator() [44] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [63] std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
  [28] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [45] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [52] std::vector<int, std::allocator<int> >::~vector()
  [25] __gnu_cxx::new_allocator<int>::~new_allocator() [46] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [24] std::vector<int, std::allocator<int> >::operator[](unsigned long)
 [222] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [47] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [64] void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
 [223] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [48] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [203] int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag)
 [224] __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [49] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [33] std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&)
 [225] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [30] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [165] unsigned long* std::__addressof<unsigned long>(unsigned long&)
 [172] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [50] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [34] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  [55] __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [51] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [157] int** std::__miter_base<int**>(int**)
  [31] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [12] std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [35] int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
