Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.03     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&)
  0.00      0.03     0.00        2     0.00     0.00  int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag)
  0.00      0.03     0.00        2     0.00     0.00  std::__size_to_integer(unsigned long)
  0.00      0.03     0.00        2     0.00     0.00  std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&)
  0.00      0.03     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >* std::uninitialized_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&)
  0.00      0.03     0.00        2     0.00     0.00  int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.03     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.03     0.00        2     0.00     0.00  int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&)
  0.00      0.03     0.00        2     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.03     0.00        2     0.00     0.00  int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.03     0.00        2     0.00     0.00  void std::__fill_a<int*, int>(int*, int*, int const&)
  0.00      0.03     0.00        2     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&)
  0.00      0.03     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.03     0.00        1     0.00    30.00  printSCCs(Graph const&)
  0.00      0.03     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<bool>::new_allocator()
  0.00      0.03     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<bool>::~new_allocator()
  0.00      0.03     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long)
  0.00      0.03     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*)
  0.00      0.03     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&)
  0.00      0.03     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::new_allocator()
  0.00      0.03     0.00        1     0.00     8.33  Graph::transposeGraph() const
  0.00      0.03     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const
  0.00      0.03     0.00        1     0.00     0.00  std::allocator<bool>::allocator()
  0.00      0.03     0.00        1     0.00     0.00  std::allocator<bool>::~allocator()
  0.00      0.03     0.00        1     0.00     0.00  std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&)
  0.00      0.03     0.00        1     0.00     0.00  std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&)
  0.00      0.03     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long)
  0.00      0.03     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&)
  0.00      0.03     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl()
  0.00      0.03     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_deallocate()
  0.00      0.03     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset()
  0.00      0.03     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&)
  0.00      0.03     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::~_Bvector_base()
  0.00      0.03     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long)
  0.00      0.03     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long)
  0.00      0.03     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long)
  0.00      0.03     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool)
  0.00      0.03     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::end()
  0.00      0.03     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&)
  0.00      0.03     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::~vector()
  0.00      0.03     0.00        1     0.00     0.00  std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool)
  0.00      0.03     0.00        1     0.00     0.00  void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
  0.00      0.03     0.00        1     0.00     0.00  void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
  0.00      0.03     0.00        1     0.00     0.00  std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 33.33% of 0.03 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.03                 main [1]
                0.00    0.03       1/1           printSCCs(Graph const&) [2]
                0.00    0.00    5000/9986        Graph::addEdge(int, int) [26]
                0.00    0.00       1/2           Graph::Graph(int) [155]
                0.00    0.00       1/2           Graph::~Graph() [156]
-----------------------------------------------
                0.00    0.03       1/1           main [1]
[2]    100.0    0.00    0.03       1         printSCCs(Graph const&) [2]
                0.00    0.01      18/18          dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [4]
                0.00    0.01       7/7           fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [5]
                0.00    0.01       1/1           Graph::transposeGraph() const [6]
                0.00    0.00    2000/13972       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [7]
                0.00    0.00    2000/11972       std::_Bit_reference::operator bool() const [25]
                0.00    0.00    1018/1018        std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [106]
                0.00    0.00    1001/1001        std::__cxx11::list<int, std::allocator<int> >::empty() const [107]
                0.00    0.00    1000/1000        std::__cxx11::list<int, std::allocator<int> >::back() [111]
                0.00    0.00    1000/1000        std::__cxx11::list<int, std::allocator<int> >::pop_back() [113]
                0.00    0.00    1000/2000        std::_List_iterator<int>::operator*() const [90]
                0.00    0.00    1000/1000        std::_List_iterator<int>::operator++() [109]
                0.00    0.00      19/19          std::__cxx11::list<int, std::allocator<int> >::list() [123]
                0.00    0.00      19/19          std::__cxx11::list<int, std::allocator<int> >::~list() [124]
                0.00    0.00      18/18          std::__cxx11::list<int, std::allocator<int> >::begin() [127]
                0.00    0.00      18/3018        std::__cxx11::list<int, std::allocator<int> >::end() [46]
                0.00    0.00       1/2002001     Graph::getNumVertices() const [14]
                0.00    0.00       1/1           std::allocator<bool>::allocator() [213]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [229]
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [214]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::end() [228]
                0.00    0.00       1/13973       std::vector<bool, std::allocator<bool> >::begin() [20]
                0.00    0.00       1/1           void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [232]
                0.00    0.00       1/2           Graph::~Graph() [156]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [230]
-----------------------------------------------
                0.01    0.00 1000000/3000000     fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [5]
                0.01    0.00 1000000/3000000     dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [4]
                0.01    0.00 1000000/3000000     Graph::transposeGraph() const [6]
[3]     83.3    0.03    0.00 3000000         std::vector<int, std::allocator<int> >::operator[](unsigned long) const [3]
-----------------------------------------------
                                 982             dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [4]
                0.00    0.01      18/18          printSCCs(Graph const&) [2]
[4]     34.9    0.00    0.01      18+982     dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [4]
                0.01    0.00 1000000/3000000     std::vector<int, std::allocator<int> >::operator[](unsigned long) const [3]
                0.00    0.00    5986/13972       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [7]
                0.00    0.00 1001000/2002001     Graph::getNumVertices() const [14]
                0.00    0.00    4986/11972       std::_Bit_reference::operator bool() const [25]
                0.00    0.00    1000/2000        std::_Bit_reference::operator=(bool) [91]
                0.00    0.00    1000/2000        std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [104]
                0.00    0.00    1000/2000        Graph::getAdjMatrix(int) const [88]
                                 982             dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [4]
-----------------------------------------------
                                 993             fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [5]
                0.00    0.01       7/7           printSCCs(Graph const&) [2]
[5]     34.9    0.00    0.01       7+993     fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [5]
                0.01    0.00 1000000/3000000     std::vector<int, std::allocator<int> >::operator[](unsigned long) const [3]
                0.00    0.00    5986/13972       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [7]
                0.00    0.00 1001000/2002001     Graph::getNumVertices() const [14]
                0.00    0.00    4986/11972       std::_Bit_reference::operator bool() const [25]
                0.00    0.00    1000/2000        std::_Bit_reference::operator=(bool) [91]
                0.00    0.00    1000/2000        Graph::getAdjMatrix(int) const [88]
                0.00    0.00    1000/2000        std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [104]
                                 993             fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [5]
-----------------------------------------------
                0.00    0.01       1/1           printSCCs(Graph const&) [2]
[6]     27.8    0.00    0.01       1         Graph::transposeGraph() const [6]
                0.01    0.00 1000000/3000000     std::vector<int, std::allocator<int> >::operator[](unsigned long) const [3]
                0.00    0.00 1000000/1002000     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const [15]
                0.00    0.00    4986/9986        Graph::addEdge(int, int) [26]
                0.00    0.00       1/2           Graph::Graph(int) [155]
